Experiment: scoreverloop Hillclimber,"depthhillcimber, 3d, sequence 1, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
482,-6.475,1.45
483,-6.475,0.8
484,-6.475,0.575
485,-6.475,1.0
486,-6.475,1.025
487,-6.475,0.9
488,-6.475,0.725
489,-6.475,0.85
490,-6.475,1.275
491,-6.475,0.7
492,-6.475,1.25
493,-6.475,0.675
494,-6.475,1.275
495,-6.475,0.725
496,-6.475,0.825
497,-6.475,1.35
498,-6.475,0.95
499,-6.475,1.075
500,-6.475,0.975
501,-6.475,0.775
502,-6.475,0.95
503,-6.475,1.35
504,-6.475,1.175
505,-6.475,0.825
506,-6.475,1.025
507,-6.475,0.95
508,-6.475,0.95
509,-6.475,1.075
510,-6.475,1.35
511,-6.475,1.4
512,-6.475,1.475
513,-6.475,0.95
514,-6.475,1.225
515,-6.475,1.0
516,-6.475,1.1
517,-6.475,1.0
518,-6.475,1.0
519,-6.475,0.9
520,-6.475,1.125
521,-6.475,1.225
522,-6.475,0.925
523,-6.475,0.7
524,-6.475,0.7
525,-6.475,1.1
526,-6.475,1.45
527,-6.475,0.975
528,-6.475,1.125
529,-6.475,0.95
530,-6.475,1.325
531,-6.5,0.775
532,-6.5,0.825
533,-6.5,1.25
534,-6.5,1.325
535,-6.5,1.425
536,-6.5,0.925
537,-6.5,1.025
538,-6.5,1.0
539,-6.5,1.075
540,-6.5,0.825
541,-6.5,0.85
542,-6.5,0.6
543,-6.5,1.6
544,-6.5,1.3
545,-6.5,0.75
546,-6.5,1.425
547,-6.5,0.7
548,-6.5,0.825
549,-6.5,1.175
550,-6.5,0.7
551,-6.5,0.65
552,-6.5,1.325
553,-6.5,0.575
554,-6.5,0.875
555,-6.5,1.3
556,-6.5,0.825
557,-6.5,0.95
558,-6.5,1.35
559,-6.5,1.225
560,-6.5,1.05
561,-6.5,0.85
562,-6.5,0.95
563,-6.5,0.875
564,-6.5,1.8
565,-6.5,1.225
566,-6.5,1.0
567,-6.5,1.075
568,-6.5,1.325
569,-6.5,0.825
570,-6.5,0.975
571,-6.5,0.975
572,-6.5,1.0
573,-6.5,1.475
574,-6.5,1.0
575,-6.5,1.375
576,-6.5,0.95
577,-6.5,1.0
578,-6.5,0.675
579,-6.5,1.375
580,-6.5,1.125
581,-6.5,0.8
582,-6.5,0.875
583,-6.5,0.925
584,-6.5,0.95
585,-6.5,1.25
586,-6.5,1.15
587,-6.5,0.625
588,-6.5,1.2
589,-6.5,1.0
590,-6.5,0.975
591,-6.5,1.45
592,-6.5,0.725
593,-6.5,1.825
594,-6.5,0.7
595,-6.5,0.475
596,-6.5,0.8
597,-6.5,1.025
598,-6.5,1.4
599,-6.5,1.025
600,-6.5,0.875
601,-6.5,1.15
602,-6.5,0.6
603,-6.5,1.275
604,-6.5,0.8
605,-6.5,0.575
606,-6.5,0.85
607,-6.5,0.925
608,-6.5,1.325
609,-6.5,0.975
610,-6.5,0.875
611,-6.5,1.375
