Experiment: scoreverloop Hillclimber,"straighthillcimber, 3d, sequence 4, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
661,-15.875,1.775
662,-15.875,1.7
663,-15.875,2.25
664,-15.9,1.975
665,-15.9,2.525
666,-15.9,2.3
667,-15.9,1.9
668,-15.9,2.025
669,-15.9,2.675
670,-15.9,2.75
671,-15.9,1.975
672,-15.9,1.65
673,-15.9,2.05
674,-15.9,2.5
675,-15.9,2.075
676,-15.9,2.375
677,-15.9,2.575
678,-15.9,1.4
679,-15.9,1.4
680,-15.9,1.875
681,-15.9,3.225
682,-15.9,2.0
683,-15.9,2.375
684,-15.9,1.6
685,-15.925,2.675
686,-15.925,2.25
687,-15.925,2.525
688,-15.925,3.1
689,-15.925,1.5
690,-15.925,2.45
691,-15.925,2.1
692,-15.95,1.6
693,-15.95,2.275
694,-15.95,2.625
695,-15.95,1.675
696,-16.0,2.15
697,-16.0,2.825
698,-16.0,2.4
699,-16.0,1.575
700,-16.0,2.825
701,-16.0,2.225
702,-16.025,3.2
703,-16.025,1.975
704,-16.025,2.925
705,-16.025,2.25
706,-16.025,1.975
707,-16.025,1.625
708,-16.05,2.3
709,-16.05,1.425
710,-16.05,2.275
711,-16.05,2.45
712,-16.05,2.85
713,-16.05,2.4
714,-16.05,1.45
715,-16.05,1.825
716,-16.05,1.9
717,-16.05,2.2
718,-16.05,2.675
719,-16.05,1.9
720,-16.05,3.425
721,-16.05,2.2
722,-16.05,2.85
723,-16.05,2.825
724,-16.05,2.2
725,-16.075,2.5
726,-16.075,2.625
727,-16.075,1.725
728,-16.075,3.25
729,-16.075,2.1
730,-16.075,2.025
731,-16.075,2.525
732,-16.075,2.1
733,-16.1,3.025
734,-16.1,2.425
735,-16.125,2.1
736,-16.125,3.275
737,-16.125,2.15
738,-16.125,2.775
739,-16.125,1.475
740,-16.125,2.1
741,-16.125,1.85
742,-16.15,2.5
743,-16.15,2.425
744,-16.15,1.35
745,-16.15,2.35
746,-16.15,2.25
747,-16.15,3.025
748,-16.15,2.225
749,-16.15,1.9
750,-16.15,2.225
751,-16.15,2.025
752,-16.15,1.575
753,-16.15,2.425
754,-16.15,2.25
755,-16.15,2.225
756,-16.15,2.1
757,-16.15,2.375
758,-16.15,1.925
759,-16.15,2.075
760,-16.15,1.4
761,-16.15,2.525
762,-16.15,2.4
763,-16.15,1.975
764,-16.15,2.375
765,-16.175,2.625
766,-16.175,2.025
767,-16.175,2.625
768,-16.175,2.425
769,-16.175,2.475
770,-16.175,2.2
771,-16.175,2.125
772,-16.175,3.2
773,-16.175,2.275
774,-16.175,2.65
775,-16.225,2.275
776,-16.275,2.1
777,-16.35,2.125
778,-16.35,2.8
779,-16.35,2.15
780,-16.35,1.95
781,-16.35,1.8
782,-16.35,3.4
783,-16.35,1.95
784,-16.35,2.2
785,-16.35,2.05
786,-16.35,1.925
787,-16.35,2.375
788,-16.35,2.125
789,-16.35,2.6
790,-16.35,1.725
791,-16.35,2.125
792,-16.35,2.95
793,-16.35,2.275
794,-16.375,2.725
795,-16.375,2.825
796,-16.375,2.375
797,-16.375,2.775
798,-16.375,1.55
799,-16.375,2.35
800,-16.375,1.55
801,-16.375,2.325
802,-16.375,2.425
803,-16.375,3.025
804,-16.375,2.0
805,-16.375,2.625
806,-16.375,2.525
807,-16.375,1.9
808,-16.375,1.675
809,-16.375,2.05
810,-16.375,1.95
811,-16.375,2.075
812,-16.375,1.65
813,-16.375,1.8
814,-16.375,2.3
815,-16.375,1.9
816,-16.375,3.4
817,-16.375,1.925
818,-16.375,2.475
819,-16.375,1.925
820,-16.4,2.15
821,-16.4,1.325
822,-16.4,2.275
823,-16.4,2.45
824,-16.4,2.275
825,-16.4,2.25
826,-16.4,2.425
827,-16.4,1.975
828,-16.4,2.075
829,-16.4,2.6
830,-16.425,2.3
831,-16.425,2.225
832,-16.425,2.35
833,-16.425,2.9
834,-16.425,2.725
835,-16.425,1.8
836,-16.425,2.4
837,-16.425,1.725
838,-16.425,2.15
839,-16.425,1.7
840,-16.425,2.65
841,-16.425,1.75
842,-16.425,3.0
843,-16.425,2.175
844,-16.425,2.1
845,-16.425,2.0
846,-16.425,2.75
847,-16.425,2.475
848,-16.425,1.95
849,-16.425,1.975
850,-16.425,2.0
851,-16.45,1.725
852,-16.45,2.2
853,-16.45,2.55
854,-16.45,2.175
855,-16.45,1.575
856,-16.45,2.375
857,-16.45,1.9
858,-16.45,1.55
859,-16.45,2.275
860,-16.475,2.2
861,-16.475,2.05
862,-16.525,2.125
863,-16.525,1.95
864,-16.525,2.2
865,-16.525,2.75
866,-16.525,1.9
867,-16.55,2.05
868,-16.55,1.375
869,-16.55,2.075
870,-16.55,1.575
871,-16.55,2.125
872,-16.55,2.2
873,-16.55,1.775
874,-16.55,2.175
875,-16.55,1.725
876,-16.55,2.3
877,-16.55,2.3
878,-16.55,2.375
879,-16.55,2.05
880,-16.55,2.025
881,-16.55,2.075
882,-16.55,1.65
883,-16.55,2.2
884,-16.55,3.075
885,-16.55,2.125
886,-16.55,3.1
887,-16.55,2.05
888,-16.55,2.45
889,-16.55,1.975
890,-16.55,2.9
891,-16.55,2.3
892,-16.55,2.475
893,-16.55,2.325
894,-16.55,1.825
895,-16.575,2.075
896,-16.575,1.875
897,-16.575,2.625
898,-16.575,2.425
899,-16.575,2.425
900,-16.575,1.85
901,-16.575,2.65
902,-16.575,3.075
903,-16.575,2.0
904,-16.575,2.85
905,-16.575,2.825
906,-16.575,1.9
907,-16.575,1.4
908,-16.575,2.0
909,-16.575,2.15
910,-16.575,1.95
911,-16.575,2.075
912,-16.575,1.725
913,-16.575,2.725
914,-16.575,1.575
915,-16.575,2.175
916,-16.575,1.325
917,-16.575,2.575
918,-16.575,2.25
919,-16.575,2.225
920,-16.575,2.375
921,-16.575,2.1
922,-16.575,2.2
923,-16.575,2.825
924,-16.575,1.575
925,-16.575,2.025
926,-16.575,2.425
927,-16.575,1.45
928,-16.575,2.475
929,-16.575,2.35
930,-16.575,2.1
931,-16.575,1.9
932,-16.575,2.075
933,-16.575,2.1
934,-16.575,2.6
935,-16.575,2.45
936,-16.575,1.875
937,-16.575,2.225
938,-16.575,2.925
939,-16.575,1.85
940,-16.575,2.375
941,-16.575,2.8
942,-16.575,2.7
943,-16.575,2.4
944,-16.575,1.825
945,-16.575,2.525
946,-16.575,2.45
947,-16.575,1.675
948,-16.575,1.95
949,-16.575,1.975
950,-16.575,1.7
951,-16.575,2.775
952,-16.575,1.75
953,-16.575,2.1
954,-16.575,2.25
955,-16.575,3.075
956,-16.575,2.3
957,-16.575,2.3
958,-16.575,1.625
959,-16.6,1.725
960,-16.6,1.925
961,-16.65,2.6
962,-16.65,2.0
963,-16.65,1.925
964,-16.65,2.575
965,-16.65,2.925
966,-16.65,2.325
967,-16.65,2.7
968,-16.65,2.275
969,-16.65,2.375
970,-16.65,2.15
971,-16.65,1.45
972,-16.65,2.325
973,-16.65,2.1
974,-16.65,2.425
975,-16.65,1.5
976,-16.65,2.325
977,-16.65,2.4
978,-16.65,2.275
979,-16.65,2.5
980,-16.65,3.1
981,-16.65,2.3
982,-16.675,1.65
983,-16.675,2.3
984,-16.675,1.875
985,-16.675,2.025
986,-16.675,2.125
987,-16.675,1.475
988,-16.675,2.075
989,-16.675,2.65
