Experiment: scoreverloop Hillclimber,"randomhillcimber, 3d, sequence 7, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
487,-23.675,2.175
488,-23.675,1.975
489,-23.675,1.45
490,-23.675,1.925
491,-23.675,2.725
492,-23.675,2.125
493,-23.675,2.15
494,-23.675,2.2
495,-23.675,2.625
496,-23.7,1.45
497,-23.7,2.4
498,-23.7,1.6
499,-23.7,2.675
500,-23.7,3.125
501,-23.7,2.025
502,-23.7,2.475
503,-23.7,2.625
504,-23.7,2.175
505,-23.7,2.15
506,-23.7,2.725
507,-23.7,2.35
508,-23.7,2.675
509,-23.7,2.175
510,-23.7,2.75
511,-23.7,2.375
512,-23.7,1.925
513,-23.725,2.75
514,-23.725,2.675
515,-23.725,2.225
516,-23.725,2.05
517,-23.75,2.5
518,-23.75,2.175
519,-23.75,2.175
520,-23.75,2.15
521,-23.75,2.075
522,-23.75,2.975
523,-23.75,2.65
524,-23.75,2.3
525,-23.75,1.775
526,-23.75,2.575
527,-23.75,2.175
528,-23.75,2.275
529,-23.775,1.925
530,-23.775,1.725
531,-23.775,1.55
532,-23.775,1.15
533,-23.775,3.0
534,-23.775,2.05
535,-23.775,1.975
536,-23.775,1.6
537,-23.775,3.075
538,-23.775,2.35
539,-23.775,1.85
540,-23.775,2.825
541,-23.775,2.075
542,-23.775,2.6
543,-23.775,1.725
544,-23.775,2.275
545,-23.775,2.45
546,-23.775,2.95
547,-23.775,1.925
548,-23.775,2.275
549,-23.775,2.3
550,-23.775,2.45
551,-23.775,1.525
552,-23.775,1.85
553,-23.775,2.425
554,-23.775,2.95
555,-23.775,2.525
556,-23.775,1.75
557,-23.775,1.8
558,-23.8,2.05
559,-23.8,1.675
560,-23.8,2.35
561,-23.8,3.05
562,-23.8,2.175
563,-23.825,2.1
564,-23.825,0.825
565,-23.825,2.35
566,-23.825,2.45
567,-23.825,1.975
568,-23.825,1.9
569,-23.825,1.65
570,-23.825,2.525
571,-23.825,2.175
572,-23.825,1.925
573,-23.825,1.825
574,-23.825,1.625
575,-23.825,2.875
576,-23.825,1.425
577,-23.825,1.825
578,-23.825,2.025
579,-23.825,2.425
580,-23.825,2.075
581,-23.85,2.2
582,-23.85,1.875
583,-23.925,2.45
584,-23.925,2.0
585,-23.925,1.85
586,-23.925,2.2
587,-23.925,1.475
588,-23.925,1.325
589,-23.925,2.225
590,-23.925,1.75
591,-23.925,1.65
592,-23.925,1.85
593,-23.925,2.15
594,-23.975,1.2
595,-23.975,1.625
596,-23.975,1.6
597,-23.975,2.4
598,-23.975,1.75
599,-23.975,1.7
600,-23.975,2.725
601,-23.975,2.05
602,-23.975,2.15
603,-23.975,2.275
604,-23.975,2.35
605,-23.975,2.05
606,-23.975,2.975
607,-23.975,3.05
608,-23.975,2.8
609,-24.0,2.275
610,-24.0,1.55
611,-24.0,2.325
612,-24.0,1.475
613,-24.0,2.2
614,-24.0,3.35
615,-24.0,2.6
616,-24.0,2.45
617,-24.0,2.75
618,-24.0,3.3
619,-24.025,2.075
620,-24.025,3.075
621,-24.025,1.95
622,-24.025,2.775
623,-24.025,1.925
624,-24.025,3.65
625,-24.025,2.85
626,-24.025,2.05
627,-24.025,2.225
628,-24.05,1.85
629,-24.05,2.375
630,-24.125,1.6
631,-24.15,1.725
632,-24.15,2.425
633,-24.15,1.775
634,-24.15,2.85
635,-24.15,1.275
636,-24.15,2.575
637,-24.15,2.425
638,-24.15,1.875
639,-24.15,2.075
640,-24.175,2.6
641,-24.175,1.85
642,-24.2,2.525
643,-24.2,2.475
