Experiment: scoreverloop Hillclimber,"hillcimber, 3d, sequence 1, it: 1000, gemiddelde van 40 keer: iteraties, gem_score, gem_errors"
192,-5.975,1.15
193,-5.975,0.575
194,-5.975,0.975
195,-5.975,0.975
196,-5.975,1.025
197,-5.975,0.775
198,-5.975,0.95
199,-5.975,1.275
200,-5.975,1.3
201,-5.975,0.9
202,-5.975,1.075
203,-5.975,1.325
204,-5.975,1.025
205,-5.975,1.4
206,-5.975,0.925
207,-5.975,1.175
208,-5.975,0.65
209,-5.975,0.7
210,-5.975,1.1
211,-6.0,0.625
212,-6.0,0.85
213,-6.0,1.125
214,-6.0,1.175
215,-6.0,0.85
216,-6.0,0.95
217,-6.075,1.1
218,-6.075,1.375
219,-6.075,0.875
220,-6.075,1.825
221,-6.075,1.375
222,-6.075,1.0
223,-6.075,1.175
224,-6.075,1.475
225,-6.075,1.025
226,-6.075,0.725
227,-6.125,1.425
228,-6.125,1.125
229,-6.125,0.975
230,-6.125,1.125
231,-6.125,1.25
232,-6.125,1.175
233,-6.125,1.325
234,-6.125,0.725
235,-6.125,1.1
236,-6.125,0.75
237,-6.125,1.175
238,-6.125,1.075
239,-6.125,0.85
240,-6.125,1.375
241,-6.125,1.1
242,-6.125,1.175
243,-6.125,0.925
244,-6.125,1.025
245,-6.125,1.3
246,-6.125,1.125
247,-6.125,1.4
248,-6.125,0.925
249,-6.125,1.3
250,-6.125,0.925
251,-6.125,0.95
252,-6.125,1.175
253,-6.125,1.075
254,-6.125,1.375
255,-6.125,0.8
256,-6.125,1.0
257,-6.125,1.075
258,-6.125,1.45
259,-6.15,1.2
260,-6.15,0.75
261,-6.15,1.15
262,-6.15,1.3
263,-6.15,1.3
264,-6.15,1.375
265,-6.15,0.975
266,-6.15,1.5
267,-6.15,0.95
268,-6.15,1.275
269,-6.15,1.35
270,-6.15,1.575
271,-6.15,0.925
272,-6.15,1.025
273,-6.15,1.125
274,-6.15,0.775
275,-6.15,0.825
276,-6.15,1.0
277,-6.15,1.15
278,-6.15,1.25
279,-6.15,0.85
280,-6.15,1.45
281,-6.15,1.475
282,-6.15,1.375
283,-6.15,1.15
284,-6.15,1.35
285,-6.15,1.0
286,-6.15,1.075
287,-6.15,1.15
288,-6.15,1.975
289,-6.15,1.425
290,-6.15,1.375
291,-6.15,1.2
292,-6.15,1.15
293,-6.15,1.15
294,-6.15,1.125
295,-6.15,1.175
296,-6.15,0.975
297,-6.15,1.075
298,-6.15,1.175
299,-6.15,1.15
300,-6.15,0.975
301,-6.15,1.375
302,-6.15,1.3
303,-6.15,1.75
304,-6.15,1.025
305,-6.15,0.775
306,-6.15,1.9
307,-6.15,1.35
308,-6.15,1.05
309,-6.15,1.6
310,-6.15,1.325
311,-6.15,1.25
312,-6.15,1.65
313,-6.15,1.075
314,-6.15,1.125
315,-6.15,1.4
316,-6.15,1.025
317,-6.15,1.125
318,-6.15,1.4
319,-6.15,0.925
320,-6.15,0.975
321,-6.15,0.825
322,-6.15,0.925
323,-6.15,1.175
324,-6.15,0.975
325,-6.15,1.25
326,-6.15,1.225
327,-6.15,1.125
328,-6.15,0.975
329,-6.15,0.8
330,-6.15,0.75
331,-6.15,0.95
332,-6.15,1.575
333,-6.15,1.025
334,-6.15,1.2
335,-6.15,1.0
336,-6.15,1.05
337,-6.15,1.2
338,-6.15,1.175
339,-6.15,1.725
340,-6.15,1.2
341,-6.15,1.2
342,-6.15,1.2
343,-6.15,0.95
344,-6.15,1.325
345,-6.15,1.35
346,-6.15,1.075
347,-6.15,0.925
348,-6.15,1.125
349,-6.15,1.175
350,-6.15,1.0
351,-6.15,1.475
352,-6.15,1.8
353,-6.15,1.175
354,-6.15,1.075
355,-6.15,1.325
356,-6.15,1.05
357,-6.15,0.95
358,-6.15,1.025
359,-6.15,1.625
360,-6.15,0.875
361,-6.15,1.55
362,-6.15,1.075
363,-6.15,1.125
364,-6.15,1.325
365,-6.15,1.2
366,-6.15,1.7
367,-6.15,1.15
368,-6.15,1.15
369,-6.15,0.875
370,-6.15,1.2
371,-6.15,1.15
372,-6.15,1.625
373,-6.15,0.85
374,-6.15,1.225
375,-6.15,0.75
376,-6.15,0.875
377,-6.15,0.9
378,-6.15,0.775
379,-6.15,1.175
380,-6.15,1.35
381,-6.15,0.95
382,-6.15,1.775
383,-6.15,0.825
384,-6.15,1.375
385,-6.15,1.7
386,-6.15,1.325
387,-6.15,1.3
388,-6.15,1.225
389,-6.15,1.1
390,-6.15,0.85
391,-6.175,1.025
392,-6.175,1.275
393,-6.175,0.95
394,-6.175,1.1
395,-6.175,1.575
396,-6.175,1.075
397,-6.175,1.7
398,-6.175,1.175
399,-6.175,1.35
400,-6.175,1.2
401,-6.175,1.025
402,-6.175,1.1
403,-6.175,0.775
404,-6.175,1.325
405,-6.175,1.05
406,-6.175,1.175
407,-6.175,1.075
408,-6.175,1.025
409,-6.175,1.2
410,-6.175,1.325
411,-6.175,0.8
412,-6.175,0.775
413,-6.175,1.05
414,-6.175,1.2
415,-6.175,0.95
416,-6.175,1.25
417,-6.175,1.275
418,-6.175,1.0
419,-6.175,1.2
420,-6.175,1.725
421,-6.175,1.075
422,-6.175,1.025
423,-6.175,0.775
424,-6.175,1.05
425,-6.175,0.65
426,-6.175,0.95
427,-6.175,0.7
428,-6.175,1.525
429,-6.175,1.6
430,-6.175,0.925
431,-6.175,1.4
432,-6.175,1.325
433,-6.175,1.575
434,-6.175,1.175
435,-6.175,1.125
436,-6.175,1.025
437,-6.175,1.275
438,-6.175,1.25
439,-6.175,0.75
440,-6.175,1.325
441,-6.175,0.725
442,-6.175,1.375
443,-6.175,1.35
444,-6.175,0.675
445,-6.175,1.175
446,-6.175,1.6
447,-6.175,1.375
448,-6.175,1.65
449,-6.175,1.0
450,-6.175,1.4
451,-6.175,1.1
452,-6.175,1.6
453,-6.175,1.025
454,-6.175,1.375
455,-6.175,1.1
456,-6.175,0.825
457,-6.175,0.825
458,-6.175,1.2
459,-6.175,1.5
460,-6.175,0.8
461,-6.175,1.325
462,-6.175,1.15
463,-6.175,1.05
464,-6.175,1.35
465,-6.175,1.7
466,-6.175,0.95
467,-6.175,1.525
468,-6.175,1.2
469,-6.175,1.35
470,-6.175,1.25
471,-6.175,0.95
472,-6.175,0.85
473,-6.175,0.9
474,-6.175,1.3
475,-6.175,0.6
476,-6.175,0.875
477,-6.175,0.95
478,-6.175,1.175
479,-6.175,1.65
480,-6.175,1.025
481,-6.175,0.975
482,-6.175,1.15
483,-6.175,1.025
484,-6.175,0.825
485,-6.175,1.5
486,-6.175,0.675
487,-6.175,1.0
488,-6.175,1.275
489,-6.2,0.75
490,-6.2,0.625
491,-6.2,1.475
492,-6.2,1.25
493,-6.2,1.075
494,-6.2,1.1
495,-6.2,1.275
496,-6.2,1.075
497,-6.2,0.65
498,-6.225,1.3
499,-6.225,1.025
500,-6.225,1.05
501,-6.225,1.225
502,-6.225,0.8
503,-6.225,1.25
504,-6.225,1.45
505,-6.225,1.5
506,-6.225,0.875
507,-6.225,0.9
508,-6.225,0.975
509,-6.225,1.125
510,-6.225,2.075
511,-6.225,0.875
512,-6.225,1.125
513,-6.225,1.25
514,-6.225,1.5
515,-6.225,1.05
516,-6.225,1.55
517,-6.225,1.1
518,-6.225,1.425
519,-6.225,0.95
520,-6.225,1.25
521,-6.225,1.325
522,-6.225,0.7
523,-6.225,1.325
524,-6.225,1.325
525,-6.225,1.175
526,-6.225,0.875
527,-6.225,1.6
528,-6.225,0.725
529,-6.225,1.15
530,-6.225,0.875
531,-6.225,1.55
532,-6.225,1.45
533,-6.225,1.3
534,-6.225,1.35
535,-6.225,1.125
536,-6.225,1.325
537,-6.225,0.85
538,-6.225,0.725
539,-6.225,1.425
540,-6.225,1.55
541,-6.225,1.05
542,-6.225,1.25
543,-6.225,1.675
544,-6.225,1.425
545,-6.225,1.075
546,-6.225,1.475
547,-6.225,1.275
548,-6.225,1.0
549,-6.225,1.425
550,-6.225,0.6
551,-6.225,1.575
552,-6.225,1.35
553,-6.225,0.875
554,-6.225,1.175
555,-6.225,1.0
556,-6.225,0.95
557,-6.225,1.075
558,-6.225,0.95
559,-6.225,1.125
560,-6.225,1.4
561,-6.225,1.325
562,-6.225,1.05
563,-6.25,0.975
564,-6.25,0.875
565,-6.25,1.1
566,-6.25,1.425
567,-6.25,1.175
568,-6.25,1.675
569,-6.25,1.075
570,-6.25,1.325
571,-6.25,1.6
572,-6.25,1.125
573,-6.25,1.225
574,-6.25,1.45
575,-6.25,1.1
576,-6.25,1.25
577,-6.25,1.6
578,-6.25,1.05
579,-6.25,1.1
580,-6.25,1.675
581,-6.25,0.725
582,-6.25,1.15
583,-6.25,0.825
584,-6.25,0.775
585,-6.25,1.025
586,-6.25,1.05
587,-6.25,1.375
588,-6.25,0.875
589,-6.25,1.175
590,-6.25,1.425
591,-6.25,1.125
592,-6.25,1.05
593,-6.25,1.15
594,-6.25,1.425
595,-6.25,1.55
596,-6.25,1.375
597,-6.25,0.925
598,-6.25,1.05
599,-6.25,1.525
600,-6.25,1.05
601,-6.25,1.2
602,-6.25,1.1
603,-6.25,1.275
604,-6.25,0.775
605,-6.25,1.1
606,-6.25,0.925
607,-6.25,1.225
608,-6.25,1.3
609,-6.25,0.975
610,-6.25,1.225
611,-6.25,1.05
612,-6.25,1.075
613,-6.25,1.45
614,-6.25,0.95
615,-6.25,1.225
616,-6.25,1.125
617,-6.25,1.3
618,-6.25,1.0
619,-6.25,1.175
620,-6.25,1.25
621,-6.25,0.775
622,-6.25,1.0
623,-6.25,1.45
624,-6.25,1.075
625,-6.25,1.475
626,-6.25,1.675
627,-6.25,1.275
628,-6.25,1.375
629,-6.25,1.075
630,-6.25,0.6
631,-6.25,1.325
632,-6.25,0.75
633,-6.25,0.9
634,-6.25,1.1
635,-6.25,1.225
636,-6.25,1.4
637,-6.25,0.9
638,-6.25,1.475
639,-6.25,1.075
640,-6.25,0.975
641,-6.25,1.35
642,-6.25,1.45
643,-6.25,1.2
644,-6.25,1.075
645,-6.25,1.175
646,-6.25,1.2
647,-6.25,1.35
648,-6.25,1.025
649,-6.25,1.325
650,-6.25,1.175
651,-6.25,1.65
652,-6.25,1.075
653,-6.25,1.225
654,-6.25,1.2
655,-6.25,1.2
656,-6.25,1.05
657,-6.25,1.525
658,-6.25,1.475
659,-6.25,1.05
660,-6.25,1.3
661,-6.25,1.675
662,-6.25,0.95
663,-6.25,1.7
664,-6.25,1.1
665,-6.25,1.35
666,-6.25,1.25
667,-6.25,1.325
668,-6.25,1.1
669,-6.25,0.975
670,-6.25,1.775
671,-6.25,1.1
672,-6.25,1.025
673,-6.25,1.65
674,-6.25,1.3
675,-6.25,1.05
676,-6.25,1.9
677,-6.25,1.625
678,-6.25,1.175
679,-6.25,1.1
680,-6.25,0.775
681,-6.25,1.05
682,-6.25,0.95
683,-6.25,1.775
684,-6.25,0.85
685,-6.25,1.45
686,-6.25,0.65
687,-6.25,1.3
688,-6.25,1.075
689,-6.25,1.625
690,-6.25,1.0
691,-6.25,1.425
692,-6.25,1.475
693,-6.25,1.1
694,-6.25,1.55
695,-6.25,1.4
696,-6.25,0.675
697,-6.25,1.0
698,-6.25,1.25
699,-6.25,1.225
700,-6.25,1.05
701,-6.25,1.1
702,-6.25,1.5
703,-6.25,1.45
704,-6.25,1.025
705,-6.25,1.025
706,-6.25,1.675
707,-6.25,1.625
708,-6.25,0.95
709,-6.25,1.0
710,-6.25,0.75
711,-6.25,1.325
712,-6.25,1.025
713,-6.25,1.625
714,-6.25,0.775
715,-6.25,1.225
716,-6.25,1.15
717,-6.25,1.225
718,-6.25,0.825
719,-6.25,1.05
720,-6.25,1.1
721,-6.25,1.675
722,-6.25,1.175
723,-6.25,1.525
724,-6.25,0.9
725,-6.25,1.15
726,-6.25,1.175
727,-6.25,1.525
728,-6.25,1.275
729,-6.25,1.2
730,-6.25,1.325
731,-6.25,1.425
732,-6.25,1.2
733,-6.25,1.3
734,-6.25,1.175
735,-6.25,1.05
736,-6.25,0.775
737,-6.25,1.275
738,-6.25,1.65
739,-6.25,1.25
740,-6.25,1.125
741,-6.25,1.15
742,-6.25,1.45
743,-6.25,1.55
744,-6.25,1.475
745,-6.25,1.65
746,-6.25,1.175
747,-6.25,1.825
748,-6.25,1.125
749,-6.25,1.0
750,-6.25,1.5
751,-6.25,1.625
752,-6.25,1.15
753,-6.25,0.95
754,-6.25,1.475
755,-6.25,1.7
756,-6.25,1.3
757,-6.25,0.95
758,-6.25,0.95
759,-6.25,0.7
760,-6.25,1.075
761,-6.25,1.35
762,-6.25,1.275
763,-6.25,0.85
764,-6.25,1.275
765,-6.25,1.7
766,-6.25,0.875
767,-6.25,0.775
768,-6.25,1.325
769,-6.25,1.3
770,-6.25,1.6
771,-6.25,1.075
772,-6.25,1.375
773,-6.25,1.275
774,-6.25,0.85
775,-6.25,0.65
776,-6.25,1.4
777,-6.25,1.075
778,-6.25,1.375
779,-6.25,1.25
780,-6.25,1.1
781,-6.25,1.05
782,-6.25,1.15
783,-6.25,0.85
784,-6.25,1.4
785,-6.25,1.375
786,-6.25,1.55
787,-6.25,0.9
788,-6.25,1.625
789,-6.25,0.975
790,-6.25,1.15
791,-6.25,1.275
792,-6.25,1.3
793,-6.25,1.475
794,-6.25,1.5
795,-6.25,1.175
796,-6.25,1.375
797,-6.25,0.875
798,-6.25,1.1
799,-6.25,1.35
800,-6.25,1.4
801,-6.25,1.4
802,-6.25,1.25
803,-6.25,1.05
804,-6.25,1.45
805,-6.25,1.05
806,-6.25,1.2
807,-6.25,0.975
808,-6.25,1.025
809,-6.25,1.225
810,-6.25,1.325
811,-6.25,1.325
812,-6.25,1.125
813,-6.25,1.15
814,-6.25,1.05
815,-6.25,1.15
816,-6.25,1.0
817,-6.25,1.425
818,-6.25,0.425
819,-6.25,1.275
820,-6.25,1.8
821,-6.25,1.8
822,-6.25,1.375
823,-6.25,1.675
824,-6.25,0.775
825,-6.25,1.575
826,-6.25,1.55
827,-6.25,0.925
828,-6.25,1.175
829,-6.25,0.65
830,-6.25,1.4
831,-6.25,0.75
832,-6.25,1.225
833,-6.25,1.05
834,-6.25,1.55
835,-6.25,1.3
836,-6.25,0.925
837,-6.25,0.825
838,-6.25,0.975
839,-6.25,1.775
840,-6.25,0.9
841,-6.25,1.6
842,-6.25,0.9
843,-6.25,1.475
844,-6.25,0.975
845,-6.25,1.225
846,-6.25,1.25
847,-6.25,1.1
848,-6.25,1.425
849,-6.25,1.8
850,-6.25,1.1
851,-6.25,1.525
852,-6.25,1.325
853,-6.25,0.975
854,-6.25,1.425
855,-6.25,1.175
856,-6.25,0.875
857,-6.25,0.95
858,-6.25,1.25
859,-6.25,1.075
860,-6.25,1.175
861,-6.275,1.1
862,-6.275,1.55
863,-6.275,0.85
864,-6.275,0.925
865,-6.275,0.8
866,-6.275,1.225
867,-6.275,1.15
868,-6.275,1.125
869,-6.275,1.1
870,-6.275,1.45
871,-6.275,1.15
872,-6.275,1.05
873,-6.275,1.175
874,-6.275,1.175
875,-6.275,1.25
876,-6.275,1.275
877,-6.275,1.0
878,-6.275,2.025
879,-6.275,0.8
880,-6.275,1.425
881,-6.275,1.225
882,-6.275,0.875
883,-6.275,1.4
884,-6.275,1.075
885,-6.275,1.15
886,-6.275,1.05
887,-6.275,1.175
888,-6.275,1.0
889,-6.275,1.025
890,-6.275,1.925
891,-6.275,1.0
892,-6.275,1.275
893,-6.275,1.275
894,-6.275,1.175
895,-6.275,1.575
896,-6.275,1.825
897,-6.275,1.025
898,-6.275,1.2
899,-6.275,0.95
900,-6.275,0.875
901,-6.275,1.0
902,-6.275,1.4
903,-6.275,1.525
904,-6.275,1.075
905,-6.275,1.575
906,-6.275,1.025
907,-6.275,1.875
908,-6.275,0.875
909,-6.275,1.6
910,-6.275,1.3
911,-6.275,0.875
912,-6.275,1.05
913,-6.275,0.8
914,-6.275,1.4
915,-6.275,1.575
916,-6.275,1.15
917,-6.275,0.825
918,-6.275,1.2
919,-6.275,1.85
920,-6.275,1.325
921,-6.275,0.8
922,-6.275,0.875
923,-6.275,1.25
924,-6.275,1.8
925,-6.275,1.075
926,-6.275,1.6
927,-6.275,0.85
928,-6.275,0.95
929,-6.275,1.3
930,-6.275,0.75
931,-6.275,1.05
932,-6.275,1.15
933,-6.275,1.075
934,-6.275,1.25
935,-6.275,0.875
936,-6.275,1.325
937,-6.275,1.525
938,-6.275,1.225
939,-6.275,1.425
940,-6.275,0.85
941,-6.275,1.15
942,-6.275,1.65
943,-6.275,1.1
944,-6.275,1.075
945,-6.275,1.4
946,-6.275,0.85
947,-6.275,1.325
948,-6.275,0.875
949,-6.275,1.2
950,-6.275,1.3
951,-6.275,1.325
952,-6.275,0.825
953,-6.275,1.3
954,-6.275,0.6
955,-6.275,0.9
956,-6.275,1.175
957,-6.275,1.25
958,-6.275,0.775
959,-6.275,1.25
960,-6.275,0.925
961,-6.275,1.55
962,-6.275,0.925
963,-6.275,1.0
964,-6.275,1.375
965,-6.275,1.2
966,-6.275,1.25
967,-6.275,0.65
968,-6.275,1.225
969,-6.275,1.025
970,-6.275,1.0
971,-6.275,1.175
972,-6.275,0.75
973,-6.275,0.75
974,-6.275,1.35
975,-6.275,1.125
976,-6.275,0.975
977,-6.275,0.975
978,-6.275,0.975
979,-6.275,0.975
980,-6.275,1.175
981,-6.275,1.35
982,-6.275,1.55
983,-6.275,1.225
984,-6.275,0.675
985,-6.275,1.375
986,-6.275,1.15
987,-6.275,1.325
988,-6.275,1.225
989,-6.275,0.875
990,-6.275,1.775
991,-6.275,1.275
992,-6.275,1.45
993,-6.275,1.25
994,-6.275,1.375
995,-6.275,1.2
996,-6.275,1.35
997,-6.275,1.125
998,-6.275,1.275
999,-6.275,0.975
1000,-6.275,1.075
