Experiment: cooling schedule exponentieel 4,"straight simulatedannealing, 2d, sequence 4, it: 10000, gemiddelde van 40 keer, formule: T_current = T_begin * math.pow((T_end / T_begin), ((current_iteration * 4 ) / total_iterations))"
476,-1.575
477,-1.7
478,-1.65
479,-1.6
480,-1.5
481,-1.5
482,-1.525
483,-1.625
484,-1.65
485,-1.625
486,-1.45
487,-1.425
488,-1.425
489,-1.425
490,-1.45
491,-1.55
492,-1.5
493,-1.55
494,-1.625
495,-1.65
496,-1.65
497,-1.65
498,-1.675
499,-1.65
500,-1.675
501,-1.5
502,-1.375
503,-1.275
504,-1.35
505,-1.475
506,-1.475
507,-1.45
508,-1.5
509,-1.65
510,-1.575
511,-1.55
512,-1.65
513,-1.625
514,-1.5
515,-1.55
516,-1.525
517,-1.75
518,-1.7
519,-1.775
520,-1.95
521,-2.0
522,-2.05
523,-1.875
524,-1.95
525,-1.975
526,-1.925
527,-1.925
528,-2.0
529,-1.825
530,-1.725
531,-1.625
532,-1.8
533,-1.8
534,-1.975
535,-2.2
536,-2.15
537,-2.1
538,-2.0
539,-1.9
540,-1.725
541,-1.725
542,-1.7
543,-1.85
544,-1.65
545,-1.575
546,-1.45
547,-1.575
548,-1.575
549,-1.725
550,-1.675
551,-1.575
552,-1.7
553,-1.675
554,-1.675
555,-1.85
556,-1.8
557,-1.775
558,-1.575
559,-1.55
560,-1.5
561,-1.575
562,-1.525
563,-1.5
564,-1.375
565,-1.4
566,-1.5
567,-1.425
568,-1.45
569,-1.575
570,-1.475
571,-1.4
572,-1.475
573,-1.425
574,-1.5
575,-1.5
576,-1.6
577,-1.625
578,-1.6
579,-1.575
580,-1.6
581,-1.6
582,-1.65
583,-1.7
584,-1.575
585,-1.625
586,-1.725
587,-1.6
588,-1.65
589,-1.725
590,-1.7
591,-1.7
592,-1.8
593,-1.675
594,-1.625
595,-1.675
596,-1.675
597,-1.725
598,-1.825
599,-1.725
600,-1.775
601,-1.775
602,-1.75
603,-1.975
604,-1.8
605,-1.75
606,-1.675
607,-1.75
608,-1.575
609,-1.55
610,-1.525
611,-1.6
612,-1.625
613,-1.725
614,-1.825
615,-1.85
616,-1.875
617,-1.775
618,-1.75
619,-1.725
620,-1.775
621,-1.65
622,-1.5
623,-1.425
624,-1.425
625,-1.45
626,-1.375
627,-1.375
628,-1.35
629,-1.425
630,-1.45
631,-1.425
632,-1.3
633,-1.325
634,-1.325
635,-1.3
636,-1.225
637,-1.25
638,-1.3
639,-1.4
640,-1.575
641,-1.625
642,-1.725
643,-1.55
644,-1.525
645,-1.65
646,-1.7
647,-1.775
648,-1.825
649,-1.9
650,-1.825
651,-1.875
652,-2.0
653,-1.9
654,-1.825
655,-1.75
656,-1.575
657,-1.625
658,-1.65
659,-1.475
660,-1.4
661,-1.35
662,-1.45
663,-1.5
664,-1.725
665,-1.675
666,-1.775
667,-1.775
668,-1.75
669,-1.75
670,-1.775
671,-1.7
672,-1.75
673,-1.7
674,-1.75
675,-1.675
676,-1.675
677,-1.575
678,-1.675
679,-1.575
680,-1.525
681,-1.475
682,-1.35
683,-1.475
684,-1.55
685,-1.675
686,-1.675
687,-1.8
688,-1.825
689,-2.0
690,-2.025
691,-2.0
692,-2.0
693,-1.975
694,-1.95
695,-2.0
696,-2.075
697,-1.875
698,-1.825
699,-1.825
700,-1.75
701,-1.9
702,-1.85
703,-1.9
704,-2.025
705,-1.9
706,-2.0
707,-2.05
708,-2.05
709,-1.85
710,-1.85
711,-1.925
712,-1.9
713,-1.875
714,-1.875
715,-1.7
716,-1.7
717,-1.675
718,-1.65
719,-1.65
720,-1.6
721,-1.575
722,-1.55
723,-1.425
724,-1.5
725,-1.475
726,-1.675
727,-1.575
728,-1.55
729,-1.5
730,-1.575
731,-1.675
732,-1.675
733,-1.65
734,-1.625
735,-1.525
736,-1.575
737,-1.65
738,-1.575
739,-1.85
740,-1.875
741,-1.85
742,-1.9
743,-1.875
744,-1.9
745,-1.8
746,-1.75
747,-1.65
748,-1.675
749,-1.675
750,-1.625
751,-1.675
752,-1.475
753,-1.45
754,-1.475
755,-1.475
756,-1.525
757,-1.7
758,-1.725
759,-1.625
760,-1.675
761,-1.825
762,-1.8
763,-1.825
764,-1.875
765,-1.775
766,-1.875
767,-1.925
768,-1.825
769,-2.0
770,-1.95
771,-2.0
772,-1.925
773,-1.9
774,-1.875
775,-1.9
776,-1.85
777,-1.925
778,-1.85
779,-1.775
780,-1.775
781,-1.725
782,-1.675
783,-1.7
784,-1.675
785,-1.825
786,-1.85
787,-1.925
788,-1.775
789,-1.675
790,-1.725
791,-1.525
792,-1.6
793,-1.575
794,-1.45
795,-1.55
796,-1.525
797,-1.675
798,-1.65
799,-1.6
800,-1.725
801,-1.725
802,-1.525
803,-1.525
804,-1.575
805,-1.525
806,-1.55
807,-1.75
808,-1.75
809,-1.775
810,-1.675
811,-1.675
812,-1.625
813,-1.725
814,-1.7
815,-1.725
816,-1.55
817,-1.475
818,-1.45
819,-1.35
820,-1.4
821,-1.5
822,-1.625
823,-1.55
824,-1.6
825,-1.575
826,-1.7
827,-1.7
828,-1.725
829,-1.75
830,-2.0
831,-1.925
832,-1.875
833,-2.025
834,-1.95
835,-1.975
836,-1.9
837,-1.875
838,-1.875
839,-1.95
840,-1.975
841,-1.875
842,-1.8
843,-1.825
844,-1.725
845,-1.725
846,-1.825
847,-1.75
848,-1.825
849,-1.75
850,-1.7
851,-1.625
852,-1.575
853,-1.575
854,-1.675
855,-1.625
856,-1.625
857,-1.725
858,-1.65
859,-1.55
860,-1.475
861,-1.55
862,-1.575
863,-1.65
864,-1.675
865,-1.675
866,-1.75
867,-1.55
868,-1.5
869,-1.525
870,-1.55
871,-1.475
872,-1.45
873,-1.525
874,-1.575
875,-1.7
876,-1.75
877,-1.875
878,-1.875
879,-1.95
880,-1.975
881,-2.0
882,-1.95
883,-2.0
884,-1.85
885,-1.95
886,-1.95
887,-1.8
888,-1.875
889,-1.85
890,-1.875
891,-1.775
892,-1.7
893,-1.725
894,-1.675
895,-1.725
896,-1.65
897,-1.8
898,-1.775
899,-1.95
900,-1.825
901,-1.825
902,-1.725
903,-1.9
904,-1.9
905,-1.825
906,-1.875
907,-1.85
908,-1.9
909,-1.825
910,-1.65
911,-1.725
912,-1.5
913,-1.475
914,-1.375
915,-1.475
916,-1.5
917,-1.325
918,-1.3
919,-1.25
920,-1.125
921,-1.175
922,-1.175
923,-1.225
924,-1.175
925,-1.175
926,-1.1
927,-1.2
928,-1.225
929,-1.175
930,-1.1
931,-1.075
932,-1.075
933,-1.125
934,-1.175
935,-1.2
936,-1.325
937,-1.525
938,-1.6
939,-1.75
940,-1.7
941,-1.65
942,-1.825
943,-1.775
944,-1.825
945,-1.75
946,-1.9
947,-1.85
948,-1.875
949,-1.875
950,-1.9
951,-1.9
952,-2.025
953,-1.925
954,-1.9
955,-1.975
956,-1.825
957,-1.675
958,-1.625
959,-1.525
960,-1.475
961,-1.475
962,-1.65
963,-1.575
964,-1.55
965,-1.525
966,-1.65
967,-1.65
968,-1.775
969,-1.8
970,-1.725
971,-1.725
972,-1.65
973,-1.575
974,-1.7
975,-1.75
976,-1.675
977,-1.65
978,-1.725
979,-1.975
980,-2.1
981,-1.95
982,-1.85
983,-1.75
984,-1.85
985,-2.05
986,-2.025
987,-2.125
988,-1.9
989,-1.95
990,-1.875
991,-1.975
992,-1.975
993,-2.0
994,-2.075
995,-2.075
996,-2.15
997,-2.1
998,-2.075
999,-1.975
1000,-1.95
1001,-2.15
1002,-2.05
1003,-2.05
1004,-2.075
1005,-2.0
1006,-2.025
1007,-2.325
1008,-2.2
1009,-2.1
1010,-2.175
1011,-2.175
1012,-2.2
1013,-2.15
1014,-2.075
1015,-1.9
1016,-1.975
1017,-2.05
1018,-2.075
1019,-2.075
1020,-1.95
1021,-1.95
1022,-2.0
1023,-1.925
1024,-1.925
1025,-1.925
1026,-1.975
1027,-1.9
1028,-1.825
1029,-1.875
1030,-1.825
1031,-1.85
1032,-1.825
1033,-1.875
1034,-1.875
1035,-1.825
1036,-1.825
1037,-1.85
1038,-1.85
1039,-1.925
1040,-1.875
1041,-1.775
1042,-1.7
1043,-1.675
1044,-1.6
1045,-1.575
1046,-1.55
1047,-1.5
1048,-1.5
1049,-1.8
1050,-1.75
1051,-1.575
1052,-1.625
1053,-1.6
1054,-1.55
1055,-1.725
1056,-1.725
1057,-1.525
1058,-1.5
1059,-1.6
1060,-1.825
1061,-1.925
1062,-1.775
1063,-1.875
1064,-1.725
1065,-1.775
1066,-1.675
1067,-1.725
1068,-1.75
1069,-1.7
1070,-1.7
1071,-1.7
1072,-1.9
1073,-1.95
1074,-1.85
1075,-1.975
1076,-2.05
1077,-1.975
1078,-1.975
1079,-2.0
1080,-2.1
1081,-2.025
1082,-2.1
1083,-2.075
1084,-2.125
1085,-2.025
1086,-2.2
1087,-2.2
1088,-2.025
1089,-2.075
1090,-1.95
1091,-2.075
1092,-1.8
1093,-1.775
1094,-1.725
1095,-1.7
1096,-1.625
1097,-1.575
1098,-1.575
1099,-1.575
1100,-1.575
1101,-1.75
1102,-1.7
1103,-1.725
1104,-1.7
1105,-1.7
1106,-1.8
1107,-1.625
1108,-1.6
1109,-1.625
1110,-1.6
1111,-1.55
1112,-1.55
1113,-1.6
1114,-1.65
1115,-1.75
1116,-1.85
1117,-1.85
1118,-2.0
1119,-1.95
1120,-2.075
1121,-1.925
1122,-2.0
1123,-1.9
1124,-1.85
1125,-1.75
1126,-1.7
1127,-1.85
1128,-1.825
1129,-1.75
1130,-1.875
1131,-1.825
1132,-1.675
1133,-1.675
1134,-1.8
1135,-1.85
1136,-1.725
1137,-1.825
1138,-1.775
1139,-1.825
1140,-1.725
1141,-1.7
1142,-1.65
1143,-1.725
1144,-1.775
1145,-1.8
1146,-1.8
1147,-1.8
1148,-1.75
1149,-1.825
1150,-1.8
1151,-1.975
1152,-2.075
1153,-2.125
1154,-2.2
1155,-2.2
1156,-2.1
1157,-2.025
1158,-2.025
1159,-1.875
1160,-1.875
1161,-1.925
1162,-1.85
1163,-1.8
1164,-1.9
1165,-1.775
1166,-1.8
1167,-1.75
1168,-1.6
1169,-1.5
1170,-1.65
1171,-1.7
1172,-1.8
1173,-1.825
1174,-1.725
1175,-1.725
1176,-1.625
1177,-1.625
1178,-1.675
1179,-1.65
1180,-1.65
1181,-1.6
1182,-1.75
1183,-1.75
1184,-1.725
1185,-1.85
1186,-1.85
1187,-1.825
1188,-1.95
1189,-2.0
1190,-1.9
1191,-2.025
1192,-2.1
1193,-2.0
1194,-2.1
1195,-2.1
1196,-2.025
1197,-2.05
1198,-2.05
1199,-2.125
1200,-1.925
1201,-2.0
1202,-2.0
1203,-2.05
1204,-2.1
1205,-2.0
1206,-2.05
1207,-1.925
1208,-1.875
1209,-1.925
1210,-2.025
1211,-1.925
1212,-1.95
1213,-1.9
1214,-1.875
1215,-1.925
1216,-1.775
1217,-1.875
1218,-1.75
1219,-1.775
1220,-1.775
1221,-1.8
1222,-1.725
1223,-1.725
1224,-1.65
1225,-1.575
1226,-1.575
1227,-1.55
1228,-1.65
1229,-1.75
1230,-1.775
1231,-1.725
1232,-1.675
1233,-1.675
1234,-1.75
1235,-1.8
1236,-1.825
1237,-1.8
1238,-1.65
1239,-1.6
1240,-1.725
1241,-1.65
1242,-1.675
1243,-1.625
1244,-1.625
1245,-1.725
1246,-1.775
1247,-1.7
1248,-1.75
1249,-1.725
1250,-1.675
1251,-1.8
1252,-1.725
1253,-1.7
1254,-1.625
1255,-1.55
1256,-1.575
1257,-1.65
1258,-1.625
1259,-1.6
1260,-1.725
1261,-1.7
1262,-1.7
1263,-1.625
1264,-1.6
1265,-1.625
1266,-1.675
1267,-1.675
1268,-1.75
1269,-1.7
1270,-1.65
1271,-1.625
1272,-1.55
1273,-1.45
1274,-1.425
1275,-1.325
1276,-1.325
1277,-1.425
1278,-1.6
1279,-1.525
1280,-1.7
1281,-1.575
1282,-1.625
1283,-1.675
1284,-1.6
1285,-1.675
1286,-1.475
1287,-1.275
1288,-1.425
1289,-1.425
1290,-1.4
1291,-1.275
1292,-1.325
1293,-1.3
1294,-1.125
1295,-1.15
1296,-1.25
1297,-1.225
1298,-1.175
1299,-1.5
1300,-1.6
1301,-1.75
1302,-1.825
1303,-1.925
1304,-1.825
1305,-1.8
1306,-1.8
1307,-1.8
1308,-1.975
1309,-1.85
1310,-1.925
1311,-1.95
1312,-1.9
1313,-2.0
1314,-2.05
1315,-2.075
1316,-1.95
1317,-2.05
1318,-1.925
1319,-1.975
1320,-1.9
1321,-1.8
1322,-1.75
1323,-1.6
1324,-1.625
1325,-1.7
1326,-1.725
1327,-1.55
1328,-1.45
1329,-1.55
1330,-1.625
1331,-1.85
1332,-1.7
1333,-1.775
1334,-1.775
1335,-1.8
1336,-1.75
1337,-1.7
1338,-1.7
1339,-1.95
1340,-2.025
1341,-2.075
1342,-1.975
1343,-1.8
1344,-1.625
1345,-1.6
1346,-1.5
1347,-1.525
1348,-1.55
1349,-1.475
1350,-1.5
1351,-1.4
1352,-1.4
1353,-1.4
1354,-1.475
1355,-1.525
1356,-1.45
1357,-1.375
1358,-1.4
1359,-1.275
1360,-1.275
1361,-1.3
1362,-1.3
1363,-1.35
1364,-1.375
1365,-1.4
1366,-1.65
1367,-1.6
1368,-1.5
1369,-1.5
1370,-1.625
1371,-1.7
1372,-1.625
1373,-1.7
1374,-1.7
1375,-1.75
1376,-1.7
1377,-1.875
1378,-1.825
1379,-1.825
1380,-1.8
1381,-1.575
1382,-1.525
1383,-1.425
1384,-1.575
1385,-1.575
1386,-1.65
1387,-1.45
1388,-1.525
1389,-1.5
1390,-1.6
1391,-1.875
1392,-1.825
1393,-1.95
1394,-2.025
1395,-2.075
1396,-2.075
1397,-2.175
1398,-2.1
1399,-2.225
1400,-1.975
1401,-2.125
1402,-2.15
1403,-2.225
1404,-2.075
1405,-2.025
1406,-2.075
1407,-2.075
1408,-2.05
1409,-2.075
1410,-2.225
1411,-2.175
1412,-2.175
1413,-2.125
1414,-2.125
1415,-1.95
1416,-2.0
1417,-1.975
1418,-2.075
1419,-2.05
1420,-2.1
1421,-2.075
1422,-2.05
1423,-2.025
1424,-1.925
1425,-2.05
1426,-2.025
1427,-2.125
1428,-2.075
1429,-2.025
1430,-1.925
1431,-2.025
1432,-2.15
1433,-2.075
1434,-2.1
1435,-2.225
1436,-2.225
1437,-2.2
1438,-2.025
1439,-1.925
1440,-1.8
1441,-1.8
1442,-1.85
1443,-1.85
1444,-2.0
1445,-2.0
1446,-2.075
1447,-2.0
1448,-2.025
1449,-1.9
1450,-1.9
1451,-1.9
1452,-1.925
1453,-1.95
1454,-1.95
1455,-1.95
1456,-1.825
1457,-1.775
1458,-1.775
1459,-1.85
1460,-1.85
1461,-1.875
1462,-1.85
1463,-1.775
1464,-1.825
1465,-1.875
1466,-1.875
1467,-1.725
1468,-1.725
1469,-1.7
1470,-1.75
1471,-1.625
1472,-1.625
1473,-1.825
1474,-1.725
1475,-1.8
1476,-2.0
1477,-2.0
1478,-2.15
1479,-2.075
1480,-2.0
1481,-1.95
1482,-1.9
1483,-1.875
1484,-1.975
1485,-2.025
1486,-2.0
1487,-1.975
1488,-2.15
1489,-2.1
1490,-2.275
1491,-2.425
1492,-2.5
1493,-2.525
1494,-2.475
1495,-2.35
1496,-2.3
1497,-2.375
1498,-2.3
1499,-2.225
1500,-2.225
1501,-2.1
1502,-2.15
1503,-2.15
1504,-2.3
1505,-2.15
1506,-2.2
1507,-2.175
1508,-2.225
1509,-2.275
1510,-2.175
1511,-2.125
1512,-2.225
1513,-2.3
1514,-2.3
1515,-2.4
1516,-2.375
1517,-2.3
1518,-2.175
1519,-2.2
1520,-2.225
1521,-2.25
1522,-2.225
1523,-2.3
1524,-2.25
1525,-2.3
1526,-2.125
1527,-2.1
1528,-2.075
1529,-2.0
1530,-2.0
1531,-2.075
1532,-2.075
1533,-2.05
1534,-1.875
1535,-1.8
1536,-1.775
1537,-1.875
1538,-1.85
1539,-1.825
1540,-1.85
1541,-1.875
1542,-1.875
1543,-1.875
1544,-1.975
1545,-1.9
1546,-1.75
1547,-1.6
1548,-1.575
1549,-1.675
1550,-1.75
1551,-1.775
1552,-1.825
1553,-1.875
1554,-1.85
1555,-2.0
1556,-2.1
1557,-2.2
1558,-2.225
1559,-2.15
1560,-2.175
1561,-2.275
1562,-2.025
1563,-2.125
1564,-2.025
1565,-1.9
1566,-1.95
1567,-2.1
1568,-2.1
1569,-2.175
1570,-2.15
1571,-2.15
1572,-2.225
1573,-2.2
1574,-2.1
1575,-2.3
1576,-2.3
1577,-2.175
1578,-2.15
1579,-2.15
1580,-2.075
1581,-2.1
1582,-2.15
1583,-2.2
1584,-2.15
1585,-2.15
1586,-2.125
1587,-2.15
1588,-2.225
1589,-2.225
1590,-2.175
1591,-2.175
1592,-2.15
1593,-2.275
1594,-2.275
1595,-2.325
1596,-2.3
1597,-2.45
1598,-2.55
1599,-2.425
1600,-2.55
1601,-2.425
1602,-2.4
1603,-2.375
1604,-2.5
1605,-2.5
1606,-2.375
1607,-2.35
1608,-2.325
1609,-2.225
1610,-2.3
1611,-2.2
1612,-2.3
1613,-2.425
1614,-2.5
1615,-2.35
1616,-2.3
1617,-2.35
1618,-2.425
1619,-2.35
1620,-2.45
1621,-2.325
1622,-2.225
1623,-2.3
1624,-2.275
1625,-2.3
1626,-2.25
1627,-2.15
1628,-2.125
1629,-2.2
1630,-2.3
1631,-2.275
1632,-2.25
1633,-2.3
1634,-2.25
1635,-2.075
1636,-2.175
1637,-2.3
1638,-2.225
1639,-2.325
1640,-2.4
1641,-2.4
1642,-2.425
1643,-2.325
1644,-2.225
1645,-2.15
1646,-2.05
1647,-2.1
1648,-2.125
1649,-2.275
1650,-2.275
1651,-2.3
1652,-2.525
1653,-2.475
1654,-2.575
1655,-2.475
1656,-2.525
1657,-2.425
1658,-2.25
1659,-2.225
1660,-2.15
1661,-2.15
1662,-2.125
1663,-2.075
1664,-2.125
1665,-2.15
1666,-2.025
1667,-2.075
1668,-2.125
1669,-2.025
1670,-2.025
1671,-1.9
1672,-2.05
1673,-1.95
1674,-1.85
1675,-1.9
1676,-1.9
1677,-1.95
1678,-1.95
1679,-2.025
1680,-2.075
1681,-1.925
1682,-1.725
1683,-1.725
1684,-1.75
1685,-1.675
1686,-1.65
1687,-1.575
1688,-1.75
1689,-1.875
1690,-1.825
1691,-1.925
1692,-2.025
1693,-2.025
1694,-1.975
1695,-2.0
1696,-2.05
1697,-2.05
1698,-2.125
1699,-2.0
1700,-2.0
1701,-2.0
1702,-2.025
1703,-1.95
1704,-1.95
1705,-2.05
1706,-2.175
1707,-2.175
1708,-2.225
1709,-2.175
1710,-1.9
1711,-1.85
1712,-1.95
1713,-2.0
1714,-1.95
1715,-1.9
1716,-1.875
1717,-1.875
1718,-2.125
1719,-2.225
1720,-2.125
1721,-2.3
1722,-2.375
1723,-2.35
1724,-2.275
1725,-2.3
1726,-2.325
1727,-2.275
1728,-2.25
1729,-2.275
1730,-2.225
1731,-2.225
1732,-2.275
1733,-2.15
1734,-2.15
1735,-2.325
1736,-2.325
1737,-2.375
1738,-2.325
1739,-2.15
1740,-2.125
1741,-2.0
1742,-1.975
1743,-2.025
1744,-2.025
1745,-2.2
1746,-2.05
1747,-2.0
1748,-1.925
1749,-1.95
1750,-2.125
1751,-2.075
1752,-2.175
1753,-2.15
1754,-2.15
1755,-2.1
1756,-2.05
1757,-2.075
1758,-2.125
1759,-2.1
1760,-2.175
1761,-2.125
1762,-2.075
1763,-2.25
1764,-2.2
1765,-2.0
1766,-2.175
1767,-2.25
1768,-2.275
1769,-2.4
1770,-2.375
1771,-2.375
1772,-2.35
1773,-2.35
1774,-2.3
1775,-2.275
1776,-2.35
1777,-2.4
1778,-2.375
1779,-2.5
1780,-2.45
1781,-2.525
1782,-2.475
1783,-2.475
1784,-2.3
1785,-2.4
1786,-2.475
1787,-2.525
1788,-2.525
1789,-2.45
1790,-2.575
1791,-2.475
1792,-2.6
1793,-2.525
1794,-2.575
1795,-2.35
1796,-2.325
1797,-2.225
1798,-2.3
1799,-2.55
1800,-2.575
1801,-2.5
1802,-2.5
1803,-2.475
1804,-2.675
1805,-2.7
1806,-2.75
1807,-2.675
1808,-2.75
1809,-2.825
1810,-2.825
1811,-2.775
1812,-2.8
1813,-2.875
1814,-3.0
1815,-2.925
1816,-3.0
1817,-3.15
1818,-3.1
1819,-3.1
1820,-3.05
1821,-3.125
1822,-2.925
1823,-2.925
1824,-2.9
1825,-2.8
1826,-2.7
1827,-2.7
1828,-2.775
1829,-2.725
1830,-2.875
1831,-2.825
1832,-2.625
1833,-2.6
1834,-2.55
1835,-2.575
1836,-2.75
1837,-2.575
1838,-2.425
1839,-2.5
1840,-2.675
1841,-2.65
1842,-2.675
1843,-2.625
1844,-2.625
1845,-2.425
1846,-2.325
1847,-2.325
